shipment_id,shipment_date,clearance_date,exporter_business_unit,consignee_name,consignee_address,schedule_b_code,eccn,bom_origin_country,bom_tooling_origin,item_quantity,unit_value_usd,license_type,license_obtained,port_of_exit,clearance_hours,pga_required,pga_obtained,trusted_trader_status,total_value_usd,consignee_country,shipment_month,shipment_year,shipment_quarter,shipment_day_of_week,address_red_flag
EXP-100092,2025-07-21,2025-07-22 17:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"456 Industrial Zone, Riyadh, SA",9018.90.7500,5A002,DE,DE,433,3565.34,LICENSE,Y,CHICAGO O'HARE,41,N,Y,Y,1543792.22,SA,2025-07,2025,3,0,False
EXP-100093,2026-05-03,2026-05-03 13:00:00,US-Pharmaceuticals,MIDDLE EAST TRADING CO,"321 Avenue de la Gare, Brussels, BE",3004.90.9203,5A001,JP,US,27,4983.73,LICENSE,Y,LOS ANGELES,13,N,Y,Y,134560.71,BE,2026-05,2026,2,6,False
EXP-100094,2025-09-09,2025-09-10 11:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",8542.31.0000,EAR99,IE,US,72,980.75,LICENSE,Y,SEATTLE,35,N,Y,N,70614.0,SG,2025-09,2025,3,1,False
EXP-100095,2026-06-16,2026-06-18 20:00:00,US-MedicalDevices,AL-KHOBAR DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",9018.90.7500,5A001,CN,US,378,2061.15,NLR,Y,MIAMI,68,N,Y,N,779114.7000000001,BE,2026-06,2026,2,1,False
EXP-100096,2026-05-29,2026-05-30 15:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"890 Technology Hub, Taipei, TW",8708.29.5060,EAR99,JP,JP,496,971.56,EXCEPTION,Y,HOUSTON,39,N,Y,N,481893.76,TW,2026-05,2026,2,4,False
EXP-100097,2025-07-15,2025-07-17 06:00:00,US-Pharmaceuticals,MED-SUPPLY-EU,"123 Corporate Blvd, Dublin, IE",8542.31.0000,EAR99,JP,US,185,4304.51,EXCEPTION,Y,SEATTLE,54,Y,Y,N,796334.3500000001,IE,2025-07,2025,3,1,False
EXP-100098,2026-06-15,2026-06-16 19:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"234 Innovation Drive, Bangalore, IN",8708.29.5060,5A002,US,DE,134,94.74,LICENSE,Y,CHICAGO O'HARE,43,N,Y,N,12695.16,IN,2026-06,2026,2,0,False
EXP-100099,2025-11-12,2025-11-13 20:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",9022.14.0000,3A001,MX,DE,174,684.76,NLR,Y,CHICAGO O'HARE,44,Y,Y,Y,119148.24,IE,2025-11,2025,4,2,False
EXP-100100,2025-11-19,2025-11-20 05:00:00,US-IndustrialEquipment,ATLANTIC DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",9018.90.7500,EAR99,KR,US,281,1246.87,LICENSE,Y,SEATTLE,29,N,Y,Y,350370.47,IN,2025-11,2025,4,2,False
EXP-100101,2025-09-07,2025-09-08 11:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",8517.62.0010,3A001,US,JP,98,3858.9,NLR,N,SEATTLE,35,N,Y,N,378172.2,SA,2025-09,2025,3,6,False
EXP-100102,2025-11-22,2025-11-24 00:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"678 Commerce Street, Mexico City, MX",8803.30.0030,3A001,TW,JP,393,3145.99,LICENSE,Y,LOS ANGELES,48,Y,Y,N,1236374.0699999998,MX,2025-11,2025,4,5,False
EXP-100103,2025-09-25,2025-09-26 17:00:00,US-IndustrialEquipment,MED-SUPPLY-EU,"321 Avenue de la Gare, Brussels, BE",8803.30.0030,EAR99,CN,IL,64,1949.18,EXCEPTION,Y,LOS ANGELES,41,Y,Y,Y,124747.52,BE,2025-09,2025,3,3,False
EXP-100104,2025-12-16,2025-12-16 16:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",9030.90.0000,EAR99,MX,US,484,801.91,EXCEPTION,Y,MIAMI,16,N,Y,Y,388124.44,BE,2025-12,2025,4,1,False
EXP-100105,2026-04-21,2026-04-23 22:00:00,US-IndustrialEquipment,AL-KHOBAR DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",8542.31.0000,EAR99,JP,DE,415,1614.83,LICENSE,Y,HOUSTON,70,N,Y,N,670154.45,BE,2026-04,2026,2,1,False
EXP-100106,2026-03-24,2026-03-25 10:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"678 Commerce Street, Mexico City, MX",9018.90.7500,3A001,US,DE,403,3719.67,EXCEPTION,Y,NEWARK,34,N,Y,Y,1499027.01,MX,2026-03,2026,1,1,False
EXP-100107,2026-02-22,2026-02-23 17:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"890 Technology Hub, Taipei, TW",8803.30.0030,EAR99,JP,KR,113,1915.94,LICENSE,Y,SEATTLE,41,Y,Y,N,216501.22,TW,2026-02,2026,1,6,False
EXP-100108,2025-08-16,2025-08-16 15:00:00,US-IndustrialEquipment,POLY TECHNOLOGIES,"890 Technology Hub, Taipei, TW",8471.30.0100,3A001,MX,DE,65,2318.35,EXCEPTION,Y,CHICAGO O'HARE,15,N,Y,Y,150692.75,TW,2025-08,2025,3,5,False
EXP-100109,2025-08-03,2025-08-05 04:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"678 Commerce Street, Mexico City, MX",8517.62.0010,5A002,JP,DE,216,3047.04,EXCEPTION,Y,NEW YORK,52,Y,Y,Y,658160.64,MX,2025-08,2025,3,6,False
EXP-100110,2025-11-18,2025-11-20 14:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"567 Business Park, Singapore, SG",8708.29.5060,3A001,CN,US,354,4565.31,EXCEPTION,Y,CHICAGO O'HARE,62,Y,Y,N,1616119.7400000002,SG,2025-11,2025,4,1,False
EXP-100111,2026-01-23,2026-01-26 10:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"678 Commerce Street, Mexico City, MX",9022.14.0000,5A002,US,US,401,1258.03,NLR,Y,MIAMI,82,N,Y,N,504470.03,MX,2026-01,2026,1,4,False
EXP-100112,2026-05-30,2026-06-01 13:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"789 Haidian District, Beijing, CN",9030.90.0000,EAR99,MX,US,290,2245.5,EXCEPTION,Y,NEWARK,61,N,Y,Y,651195.0,CN,2026-05,2026,2,5,False
EXP-100113,2026-03-31,2026-04-01 02:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"234 Innovation Drive, Bangalore, IN",8542.31.0000,9A004,IE,TW,483,1558.5,NLR,Y,NEW YORK,26,N,Y,N,752755.5,IN,2026-03,2026,1,1,False
EXP-100114,2025-08-08,2025-08-12 18:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"789 Haidian District, Beijing, CN",3004.90.9203,3A001,CN,JP,420,2336.27,LICENSE,Y,NEWARK,114,Y,Y,Y,981233.4,CN,2025-08,2025,3,4,False
EXP-100115,2025-08-23,2025-08-25 09:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"789 Haidian District, Beijing, CN",8803.30.0030,5A002,CN,US,397,3485.34,LICENSE,Y,SEATTLE,57,Y,Y,N,1383679.98,CN,2025-08,2025,3,5,False
EXP-100116,2025-09-06,2025-09-08 11:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"678 Commerce Street, Mexico City, MX",9030.90.0000,5A002,CN,DE,315,2415.5,NLR,Y,NEWARK,59,N,Y,N,760882.5,MX,2025-09,2025,3,5,False
EXP-100117,2026-02-07,2026-02-07 21:00:00,US-AerospaceParts,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",8471.30.0100,5A002,MX,US,89,4174.34,NLR,Y,MIAMI,21,N,Y,N,371516.26,IN,2026-02,2026,1,5,False
EXP-100118,2026-04-25,2026-04-27 08:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"567 Business Park, Singapore, SG",8471.30.0100,EAR99,MX,TW,247,2770.76,LICENSE,N,NEW YORK,56,Y,N,N,684377.7200000001,SG,2026-04,2026,2,5,False
EXP-100119,2025-10-13,2025-10-14 13:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"321 Avenue de la Gare, Brussels, BE",8542.31.0000,EAR99,DE,KR,332,1934.97,EXCEPTION,Y,CHICAGO O'HARE,37,N,Y,Y,642410.04,BE,2025-10,2025,4,0,False
EXP-100120,2025-12-25,2025-12-27 18:00:00,US-Pharmaceuticals,MIDDLE EAST TRADING CO,"789 Haidian District, Beijing, CN",8542.31.0000,EAR99,MX,KR,149,3913.78,EXCEPTION,Y,LOS ANGELES,66,N,Y,Y,583153.22,CN,2025-12,2025,4,3,False
EXP-100121,2026-07-01,2026-07-01 23:00:00,US-IndustrialEquipment,PACIFIC TRADING GROUP,"678 Commerce Street, Mexico City, MX",8803.30.0030,9A004,DE,US,357,2162.31,LICENSE,N,CHICAGO O'HARE,23,N,Y,N,771944.6699999999,MX,2026-07,2026,3,2,False
EXP-100122,2026-02-05,2026-02-05 12:00:00,US-AerospaceParts,EURO MEDICAL SOLUTIONS,"321 Avenue de la Gare, Brussels, BE",9018.90.7500,5A002,US,JP,366,2582.61,EXCEPTION,Y,LOS ANGELES,12,Y,N,N,945235.26,BE,2026-02,2026,1,3,False
EXP-100123,2025-08-10,2025-08-10 13:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"678 Commerce Street, Mexico City, MX",9022.14.0000,EAR99,JP,IL,486,4973.41,EXCEPTION,Y,LOS ANGELES,13,N,Y,Y,2417077.26,MX,2025-08,2025,3,6,False
EXP-100124,2026-02-18,2026-02-20 22:00:00,US-MedicalDevices,AL-KHOBAR DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",8708.29.5060,5A002,IE,JP,449,3934.29,NLR,N,MIAMI,70,N,Y,N,1766496.21,SA,2026-02,2026,1,2,False
EXP-100125,2025-10-15,2025-10-15 22:00:00,US-AerospaceParts,MED-SUPPLY-EU,"789 Haidian District, Beijing, CN",8708.29.5060,EAR99,CN,DE,240,4277.16,NLR,Y,SEATTLE,22,N,Y,N,1026518.4,CN,2025-10,2025,4,2,False
EXP-100126,2025-11-14,2025-11-14 23:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"456 Industrial Zone, Riyadh, SA",9018.90.7500,EAR99,CN,JP,6,2968.33,NLR,Y,NEWARK,23,Y,Y,Y,17809.98,SA,2025-11,2025,4,4,False
EXP-100127,2026-03-20,2026-03-21 15:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",8471.30.0100,EAR99,CN,JP,237,1747.6,NLR,Y,SEATTLE,39,Y,N,N,414181.2,SG,2026-03,2026,1,4,False
EXP-100128,2025-07-11,2025-07-12 20:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",8517.62.0010,5A002,US,DE,365,4956.44,LICENSE,N,MIAMI,44,N,Y,Y,1809100.6,IE,2025-07,2025,3,4,False
EXP-100129,2026-02-09,2026-02-11 05:00:00,US-MedicalDevices,AL-KHOBAR DISTRIBUTORS,"890 Technology Hub, Taipei, TW",9022.14.0000,9A004,US,US,267,1227.66,LICENSE,Y,SEATTLE,53,Y,N,N,327785.22000000003,TW,2026-02,2026,1,0,False
EXP-100130,2026-03-18,2026-03-18 14:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"234 Innovation Drive, Bangalore, IN",8803.30.0030,9A004,US,JP,336,4365.36,EXCEPTION,Y,SEATTLE,14,Y,Y,N,1466760.96,IN,2026-03,2026,1,2,False
EXP-100131,2026-06-30,2026-07-02 04:00:00,US-Pharmaceuticals,MED-SUPPLY-EU,"678 Commerce Street, Mexico City, MX",9018.90.7500,EAR99,CN,TW,406,4557.39,LICENSE,Y,LOS ANGELES,52,Y,Y,N,1850300.34,MX,2026-06,2026,2,1,False
EXP-100132,2026-04-15,2026-04-17 12:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"567 Business Park, Singapore, SG",9022.14.0000,5A002,US,IL,238,4089.6,LICENSE,Y,CHICAGO O'HARE,60,N,Y,N,973324.8,SG,2026-04,2026,2,2,False
EXP-100133,2026-01-29,2026-01-30 06:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"567 Business Park, Singapore, SG",8708.29.5060,5A001,US,US,139,579.28,NLR,Y,NEW YORK,30,N,Y,Y,80519.92,SG,2026-01,2026,1,3,False
EXP-100134,2025-07-21,2025-07-22 05:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"567 Business Park, Singapore, SG",9022.14.0000,EAR99,US,TW,165,4272.02,LICENSE,Y,LOS ANGELES,29,Y,Y,Y,704883.3,SG,2025-07,2025,3,0,False
EXP-100135,2026-06-17,2026-06-19 00:00:00,US-MedicalDevices,NORTH STAR SUPPLY,"789 Haidian District, Beijing, CN",8542.31.0000,3A001,US,US,282,3322.25,LICENSE,Y,NEW YORK,48,N,N,Y,936874.5,CN,2026-06,2026,2,2,False
EXP-100136,2025-08-17,2025-08-20 14:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"456 Industrial Zone, Riyadh, SA",9030.90.0000,5A001,JP,IL,185,3407.31,NLR,Y,MIAMI,86,N,Y,N,630352.35,SA,2025-08,2025,3,6,False
EXP-100137,2026-01-01,2026-01-02 18:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"890 Technology Hub, Taipei, TW, TEHRAN, IRAN",8542.31.0000,3A001,MX,US,154,3934.79,EXCEPTION,Y,NEW YORK,42,N,Y,N,605957.66,NORTH KOREA,2026-01,2026,1,3,True
EXP-100138,2025-09-07,2025-09-07 18:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"789 Haidian District, Beijing, CN",9018.90.7500,EAR99,TW,DE,106,2457.78,LICENSE,Y,SEATTLE,18,N,Y,N,260524.68,CN,2025-09,2025,3,6,False
EXP-100139,2026-06-23,2026-06-25 10:00:00,US-MedicalDevices,ASIA TECH IMPORTS,"123 Corporate Blvd, Dublin, IE",8803.30.0030,9A004,KR,US,149,1343.11,NLR,Y,SEATTLE,58,N,Y,N,200123.39,IE,2026-06,2026,2,1,False
EXP-100140,2026-02-22,2026-02-24 01:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"234 Innovation Drive, Bangalore, IN",3004.90.9203,5A001,JP,JP,185,2878.91,LICENSE,Y,NEW YORK,49,N,Y,N,532598.35,IN,2026-02,2026,1,6,False
EXP-100141,2026-03-04,2026-03-06 21:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",3004.90.9203,3A001,KR,US,410,552.29,NLR,Y,NEW YORK,69,N,Y,N,226438.9,IN,2026-03,2026,1,2,False
EXP-100142,2025-08-27,2025-08-27 16:00:00,US-MedicalDevices,NORTH STAR SUPPLY,"890 Technology Hub, Taipei, TW",9022.14.0000,EAR99,CN,TW,271,3377.28,EXCEPTION,Y,CHICAGO O'HARE,16,Y,Y,N,915242.88,TW,2025-08,2025,3,2,False
EXP-100143,2025-10-10,2025-10-11 06:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",3004.90.9203,3A001,CN,DE,359,2419.88,LICENSE,N,NEWARK,30,N,Y,Y,868736.92,IN,2025-10,2025,4,4,False
EXP-100144,2026-02-13,2026-02-15 23:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8471.30.0100,EAR99,IE,DE,191,2516.63,EXCEPTION,Y,MIAMI,71,N,Y,Y,480676.33,IN,2026-02,2026,1,4,False
EXP-100145,2026-02-22,2026-02-24 02:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"567 Business Park, Singapore, SG",8708.29.5060,EAR99,MX,US,163,937.25,NLR,N,SEATTLE,50,N,N,N,152771.75,SG,2026-02,2026,1,6,False
EXP-100146,2026-02-28,2026-03-01 15:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"321 Avenue de la Gare, Brussels, BE",8471.30.0100,5A002,JP,US,395,216.0,EXCEPTION,Y,NEW YORK,39,Y,Y,N,85320.0,BE,2026-02,2026,1,5,False
EXP-100147,2025-11-26,2025-11-28 20:00:00,US-AerospaceParts,MED-SUPPLY-EU,"123 Corporate Blvd, Dublin, IE",9022.14.0000,9A004,DE,US,201,3060.24,LICENSE,Y,SEATTLE,68,N,Y,N,615108.24,IE,2025-11,2025,4,2,False
EXP-100148,2025-12-24,2025-12-24 13:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"456 Industrial Zone, Riyadh, SA",8471.30.0100,5A001,CN,JP,106,3297.57,NLR,Y,HOUSTON,13,N,Y,N,349542.42000000004,SA,2025-12,2025,4,2,False
EXP-100149,2025-08-04,2025-08-04 17:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"678 Commerce Street, Mexico City, MX",8708.29.5060,3A001,SG,DE,215,2496.48,NLR,Y,SEATTLE,17,Y,Y,N,536743.2,MX,2025-08,2025,3,0,False
EXP-100150,2025-08-11,2025-08-12 02:00:00,US-MedicalDevices,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",8803.30.0030,5A002,SG,US,324,3831.0,NLR,Y,LOS ANGELES,26,N,Y,N,1241244.0,IE,2025-08,2025,3,0,False
EXP-100151,2025-07-19,2025-07-22 14:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"789 Haidian District, Beijing, CN",8542.31.0000,EAR99,CN,DE,478,2822.94,LICENSE,Y,NEWARK,86,N,Y,N,1349365.32,CN,2025-07,2025,3,5,False
EXP-100152,2025-12-13,2025-12-16 23:00:00,US-Pharmaceuticals,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",8803.30.0030,5A001,JP,US,220,4242.5,NLR,Y,NEWARK,95,Y,N,Y,933350.0,IN,2025-12,2025,4,5,False
EXP-100153,2026-05-29,2026-05-30 12:00:00,US-AerospaceParts,AL-KHOBAR DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",8471.30.0100,5A002,US,DE,345,1447.71,LICENSE,Y,SEATTLE,36,N,Y,Y,499459.95,BE,2026-05,2026,2,4,False
EXP-100154,2026-01-09,2026-01-11 19:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"678 Commerce Street, Mexico City, MX",8471.30.0100,5A001,US,IL,470,1223.11,LICENSE,Y,CHICAGO O'HARE,67,N,Y,N,574861.7,MX,2026-01,2026,1,4,False
EXP-100155,2026-03-06,2026-03-09 18:00:00,US-MedicalDevices,PACIFIC TRADING GROUP,"789 Haidian District, Beijing, CN",9018.90.7500,5A002,US,US,217,1313.12,LICENSE,N,MIAMI,90,Y,Y,N,284947.04,CN,2026-03,2026,1,4,False
EXP-100156,2025-09-30,2025-10-02 20:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"890 Technology Hub, Taipei, TW",9030.90.0000,3A001,DE,TW,474,162.29,LICENSE,Y,SEATTLE,68,N,Y,Y,76925.45999999999,TW,2025-09,2025,3,1,False
EXP-100157,2026-04-16,2026-04-18 18:00:00,US-MedicalDevices,AL-KHOBAR DISTRIBUTORS,"567 Business Park, Singapore, SG",9030.90.0000,5A001,US,TW,434,4504.11,LICENSE,Y,SEATTLE,66,N,Y,N,1954783.74,SG,2026-04,2026,2,3,False
EXP-100158,2025-09-10,2025-09-12 00:00:00,US-AerospaceParts,AL-KHOBAR DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8471.30.0100,EAR99,US,DE,29,4995.94,NLR,Y,LOS ANGELES,48,N,Y,Y,144882.25999999998,IN,2025-09,2025,3,2,False
EXP-100159,2025-12-23,2025-12-24 23:00:00,US-Pharmaceuticals,POLY TECHNOLOGIES,"567 Business Park, Singapore, SG",8542.31.0000,EAR99,US,JP,238,4084.45,LICENSE,Y,SEATTLE,47,N,Y,N,972099.1,SG,2025-12,2025,4,1,False
EXP-100160,2025-08-20,2025-08-21 17:00:00,US-Pharmaceuticals,MIDDLE EAST TRADING CO,"123 Corporate Blvd, Dublin, IE",9018.90.7500,EAR99,IE,DE,64,2068.85,NLR,N,HOUSTON,41,N,Y,N,132406.4,IE,2025-08,2025,3,2,False
EXP-100161,2025-09-06,2025-09-08 08:00:00,US-ConsumerElectronics,SMIC INTERNATIONAL,"567 Business Park, Singapore, SG",3004.90.9203,9A004,CN,US,425,1776.13,LICENSE,N,LOS ANGELES,56,N,Y,Y,754855.25,SG,2025-09,2025,3,5,False
EXP-100162,2025-11-17,2025-11-18 11:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"567 Business Park, Singapore, SG",8517.62.0010,3A001,US,TW,96,3875.67,LICENSE,N,SEATTLE,35,N,Y,Y,372064.32,SG,2025-11,2025,4,0,False
EXP-100163,2026-04-16,2026-04-17 05:00:00,US-Pharmaceuticals,EURO MEDICAL SOLUTIONS,"890 Technology Hub, Taipei, TW",8542.31.0000,3A001,CN,TW,154,2554.63,NLR,Y,SEATTLE,29,Y,Y,N,393413.02,TW,2026-04,2026,2,3,False
EXP-100164,2025-08-03,2025-08-03 12:00:00,US-AerospaceParts,POLY TECHNOLOGIES,"456 Industrial Zone, Riyadh, SA",8471.30.0100,EAR99,US,KR,28,4697.89,LICENSE,Y,NEW YORK,12,N,N,Y,131540.92,SA,2025-08,2025,3,6,False
EXP-100165,2025-10-22,2025-10-24 13:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",8471.30.0100,3A001,US,JP,340,1405.1,NLR,Y,MIAMI,61,N,Y,Y,477734.0,SA,2025-10,2025,4,2,False
EXP-100166,2025-08-19,2025-08-19 18:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"789 Haidian District, Beijing, CN",8542.31.0000,5A002,DE,DE,176,1625.85,LICENSE,Y,NEWARK,18,N,Y,N,286149.6,CN,2025-08,2025,3,1,False
EXP-100167,2026-06-11,2026-06-12 20:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",9022.14.0000,EAR99,SG,TW,251,4994.14,LICENSE,N,HOUSTON,44,N,Y,Y,1253529.14,IN,2026-06,2026,2,3,False
EXP-100168,2026-04-18,2026-04-19 08:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"789 Haidian District, Beijing, CN",9018.90.7500,9A004,CN,JP,194,4891.09,NLR,Y,CHICAGO O'HARE,32,N,Y,N,948871.46,CN,2026-04,2026,2,5,False
EXP-100169,2026-06-02,2026-06-03 01:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",8471.30.0100,EAR99,IE,JP,279,4427.11,EXCEPTION,Y,MIAMI,25,Y,Y,Y,1235163.69,SA,2026-06,2026,2,1,False
EXP-100170,2025-11-11,2025-11-13 10:00:00,US-AerospaceParts,ATLANTIC DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",8517.62.0010,EAR99,TW,KR,39,2029.1,EXCEPTION,Y,LOS ANGELES,58,N,Y,N,79134.9,IE,2025-11,2025,4,1,False
EXP-100171,2026-06-19,2026-06-21 11:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"456 Industrial Zone, Riyadh, SA",3004.90.9203,EAR99,CN,KR,69,4189.69,NLR,Y,MIAMI,59,N,Y,N,289088.61,SA,2026-06,2026,2,4,False
EXP-100172,2026-02-22,2026-02-24 00:00:00,US-MedicalDevices,AL-KHOBAR DISTRIBUTORS,"789 Haidian District, Beijing, CN",8803.30.0030,EAR99,MX,US,277,1424.13,NLR,Y,CHICAGO O'HARE,48,N,Y,N,394484.01,CN,2026-02,2026,1,6,False
EXP-100173,2026-01-12,2026-01-12 14:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,5A002,CN,US,120,1281.23,NLR,Y,LOS ANGELES,14,N,Y,N,153747.6,BE,2026-01,2026,1,0,False
EXP-100174,2026-02-16,2026-02-18 22:00:00,US-IndustrialEquipment,ATLANTIC DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8517.62.0010,EAR99,US,JP,86,2736.72,NLR,Y,HOUSTON,70,N,N,N,235357.92,IN,2026-02,2026,1,0,False
EXP-100175,2026-04-15,2026-04-17 12:00:00,US-AerospaceParts,ATLANTIC DISTRIBUTORS,"567 Business Park, Singapore, SG",8708.29.5060,5A001,MX,JP,177,4302.71,NLR,Y,NEW YORK,60,N,N,N,761579.67,SG,2026-04,2026,2,2,False
EXP-100176,2025-11-04,2025-11-06 00:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"890 Technology Hub, Taipei, TW",9022.14.0000,EAR99,MX,JP,459,496.39,LICENSE,Y,LOS ANGELES,48,N,Y,N,227843.01,TW,2025-11,2025,4,1,False
EXP-100177,2025-10-30,2025-11-01 19:00:00,US-Pharmaceuticals,EURO MEDICAL SOLUTIONS,"321 Avenue de la Gare, Brussels, BE",8517.62.0010,5A002,CN,DE,94,2830.88,NLR,Y,LOS ANGELES,67,N,Y,Y,266102.72000000003,BE,2025-10,2025,4,3,False
EXP-100178,2026-02-24,2026-02-25 12:00:00,US-Pharmaceuticals,MED-SUPPLY-EU,"321 Avenue de la Gare, Brussels, BE",9030.90.0000,5A002,US,DE,92,3052.59,NLR,Y,NEW YORK,36,N,Y,Y,280838.28,BE,2026-02,2026,1,1,False
EXP-100179,2026-03-22,2026-03-24 23:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"567 Business Park, Singapore, SG",9022.14.0000,3A001,JP,US,420,2903.19,LICENSE,Y,CHICAGO O'HARE,71,N,Y,N,1219339.8,SG,2026-03,2026,1,6,False
EXP-100180,2026-06-30,2026-07-02 17:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",9030.90.0000,EAR99,US,JP,81,1100.3,NLR,Y,LOS ANGELES,65,Y,N,N,89124.3,SA,2026-06,2026,2,1,False
EXP-100181,2026-01-20,2026-01-21 20:00:00,US-IndustrialEquipment,POLY TECHNOLOGIES,"678 Commerce Street, Mexico City, MX",3004.90.9203,9A004,MX,US,341,330.0,NLR,N,MIAMI,44,N,Y,Y,112530.0,MX,2026-01,2026,1,1,False
EXP-100182,2025-11-20,2025-11-21 00:00:00,US-IndustrialEquipment,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",3004.90.9203,5A002,IE,JP,421,4476.01,NLR,Y,NEWARK,24,Y,N,N,1884400.21,IN,2025-11,2025,4,3,False
EXP-100183,2026-05-20,2026-05-22 16:00:00,US-Pharmaceuticals,ASIA TECH IMPORTS,"123 Corporate Blvd, Dublin, IE",3004.90.9203,EAR99,CN,IL,228,2876.82,LICENSE,Y,CHICAGO O'HARE,64,N,Y,N,655914.9600000001,IE,2026-05,2026,2,2,False
EXP-100184,2025-12-18,2025-12-20 13:00:00,US-IndustrialEquipment,EURO MEDICAL SOLUTIONS,"321 Avenue de la Gare, Brussels, BE",9022.14.0000,EAR99,US,US,383,3841.84,LICENSE,N,CHICAGO O'HARE,61,Y,Y,Y,1471424.72,BE,2025-12,2025,4,3,False
EXP-100185,2026-02-16,2026-02-17 20:00:00,US-AerospaceParts,ASIA TECH IMPORTS,"123 Corporate Blvd, Dublin, IE",3004.90.9203,EAR99,KR,US,473,1828.54,NLR,N,CHICAGO O'HARE,44,N,Y,Y,864899.4199999999,IE,2026-02,2026,1,0,False
